0,0
0.019871,0.031554
0.039742,0.063212
0.059613,0.094942
0.079485,0.12671
0.099356,0.15849
0.11923,0.19025
0.1391,0.22195
0.15897,0.25357
0.17884,0.28507
0.19871,0.31642
0.21858,0.34759
0.23845,0.37856
0.25833,0.40928
0.2782,0.43973
0.29807,0.46988
0.31794,0.4997
0.33781,0.52915
0.35768,0.55822
0.37755,0.58687
0.39742,0.61507
0.41729,0.6428
0.43717,0.67002
0.45704,0.69672
0.47691,0.72286
0.49678,0.74842
0.51665,0.77337
0.53652,0.79769
0.55639,0.82136
0.57626,0.84435
0.59613,0.86663
0.61601,0.8882
0.63588,0.90902
0.65575,0.92907
0.67562,0.94834
0.69549,0.96681
0.71536,0.98446
0.73523,1.0013
0.7551,1.0172
0.77498,1.0323
0.79485,1.0465
0.81472,1.0598
0.83459,1.0722
0.85446,1.0836
0.87433,1.0941
0.8942,1.1037
0.91407,1.1123
0.93394,1.1199
0.95382,1.1266
0.97369,1.1323
0.99356,1.137
1.0134,1.1407
1.0333,1.1434
1.0532,1.1452
1.073,1.1459
1.0929,1.1456
1.1128,1.1443
1.1327,1.142
1.1525,1.1388
1.1724,1.1345
1.1923,1.1292
1.2121,1.123
1.232,1.1157
1.2519,1.1075
1.2718,1.0983
1.2916,1.0882
1.3115,1.0771
1.3314,1.0651
1.3512,1.0521
1.3711,1.0382
1.391,1.0235
1.4109,1.0078
1.4307,0.99126
1.4506,0.97386
1.4705,0.95561
1.4903,0.93653
1.5102,0.91665
1.5301,0.89597
1.55,0.87452
1.5698,0.85231
1.5897,0.82938
1.6096,0.80573
1.6294,0.78139
1.6493,0.75639
1.6692,0.73074
1.689,0.70447
1.7089,0.6776
1.7288,0.65017
1.7487,0.62218
1.7685,0.59367
1.7884,0.56467
1.8083,0.5352
1.8281,0.50529
1.848,0.47497
1.8679,0.44426
1.8878,0.41319
1.9076,0.38179
1.9275,0.35009
1.9474,0.31811
1.9672,0.28589
1.9871,0.25346
2.007,0.22084
2.0269,0.18806
2.0467,0.15516
2.0666,0.12216
2.0865,0.089091
2.1063,0.055986
2.1262,0.022873
2.1461,-0.010218
2.166,-0.043258
2.1858,-0.076218
2.2057,-0.10907
2.2256,-0.14178
2.2454,-0.17432
2.2653,-0.20667
2.2852,-0.23879
2.3051,-0.27066
2.3249,-0.30225
2.3448,-0.33353
2.3647,-0.36447
2.3845,-0.39506
2.4044,-0.42525
2.4243,-0.45502
2.4442,-0.48436
2.464,-0.51323
2.4839,-0.54161
2.5038,-0.56947
2.5236,-0.5968
2.5435,-0.62356
2.5634,-0.64974
2.5833,-0.67531
2.6031,-0.70026
2.623,-0.72456
2.6429,-0.74819
2.6627,-0.77114
2.6826,-0.79338
2.7025,-0.81489
2.7223,-0.83567
2.7422,-0.85568
2.7621,-0.87493
2.782,-0.89339
2.8018,-0.91105
2.8217,-0.92789
2.8416,-0.9439
2.8614,-0.95908
2.8813,-0.9734
2.9012,-0.98687
2.9211,-0.99946
2.9409,-1.0112
2.9608,-1.022
2.9807,-1.032
3.0005,-1.041
3.0204,-1.0491
