0,2.5,0,2.5
0.019889,2.5,0.0024723,2.5025
0.039778,2.4951,0.0098894,2.5049
0.059667,2.4852,0.022236,2.5074
0.079556,2.4704,0.039479,2.5099
0.099445,2.4508,0.061564,2.5124
0.11933,2.4265,0.088419,2.5149
0.13922,2.3974,0.11995,2.5174
0.15911,2.3638,0.15605,2.5198
0.179,2.3258,0.19659,2.5223
0.19889,2.2834,0.24141,2.5248
0.21878,2.237,0.29037,2.5273
0.23867,2.1866,0.34327,2.5298
0.25856,2.1324,0.39992,2.5323
0.27845,2.0747,0.46011,2.5348
0.29834,2.0137,0.52361,2.5373
0.31823,1.9497,0.59019,2.5399
0.33811,1.8828,0.65958,2.5424
0.358,1.8133,0.73154,2.5449
0.37789,1.7416,0.80577,2.5474
0.39778,1.6679,0.882,2.5499
0.41767,1.5925,0.95993,2.5524
0.43756,1.5157,1.0393,2.555
0.45745,1.4378,1.1197,2.5575
0.47734,1.3591,1.2009,2.56
0.49723,1.2799,1.2826,2.5625
0.51712,1.2006,1.3645,2.5651
0.537,1.1215,1.4462,2.5676
0.55689,1.0428,1.5274,2.5702
0.57678,0.96492,1.6078,2.5727
0.59667,0.88818,1.6871,2.5752
0.61656,0.81285,1.7649,2.5778
0.63645,0.73927,1.8411,2.5803
0.65634,0.66771,1.9152,2.5829
0.67623,0.59848,1.987,2.5854
0.69612,0.53186,2.0561,2.588
0.71601,0.46812,2.1224,2.5906
0.7359,0.40753,2.1856,2.5931
0.75578,0.35033,2.2454,2.5957
0.77567,0.29677,2.3015,2.5983
0.79556,0.24707,2.3538,2.6008
0.81545,0.20143,2.402,2.6034
0.83534,0.16006,2.4459,2.606
0.85523,0.12313,2.4854,2.6085
0.87512,0.090792,2.5203,2.6111
0.89501,0.063198,2.5505,2.6137
0.9149,0.040469,2.5758,2.6163
0.93479,0.02271,2.5962,2.6189
0.95468,0.010006,2.6115,2.6215
0.97456,0.0024215,2.6216,2.6241
0.99445,2.9199e-06,2.6267,2.6267
1.0143,0.0027747,2.6265,2.6293
1.0342,0.010741,2.6211,2.6319
1.0541,0.023887,2.6106,2.6345
1.074,0.042174,2.5949,2.6371
1.0939,0.065547,2.5741,2.6397
1.1138,0.093927,2.5484,2.6423
1.1337,0.12722,2.5177,2.6449
1.1536,0.1653,2.4822,2.6475
1.1735,0.20805,2.4421,2.6501
1.1933,0.25529,2.3975,2.6528
1.2132,0.30687,2.3485,2.6554
1.2331,0.36258,2.2954,2.658
1.253,0.42223,2.2384,2.6606
1.2729,0.48559,2.1777,2.6633
1.2928,0.55242,2.1135,2.6659
1.3127,0.62247,2.0461,2.6685
1.3326,0.69547,1.9757,2.6712
1.3525,0.77115,1.9027,2.6738
1.3723,0.84922,1.8272,2.6765
1.3922,0.92937,1.7497,2.6791
1.4121,1.0113,1.6704,2.6818
1.432,1.0947,1.5897,2.6844
1.4519,1.1792,1.5078,2.6871
1.4718,1.2646,1.4251,2.6897
1.4917,1.3504,1.3419,2.6924
1.5116,1.4364,1.2586,2.695
1.5315,1.5223,1.1755,2.6977
1.5513,1.6075,1.0928,2.7004
1.5712,1.692,1.0111,2.703
1.5911,1.7753,0.93046,2.7057
1.611,1.857,0.85138,2.7084
1.6309,1.9369,0.77414,2.7111
1.6508,2.0147,0.69904,2.7138
1.6707,2.09,0.62639,2.7164
1.6906,2.1626,0.55649,2.7191
1.7105,2.2322,0.48963,2.7218
1.7303,2.2984,0.42609,2.7245
1.7502,2.3611,0.36612,2.7272
