1.5811,0
1.5811,0.031447
1.5796,0.062895
1.5764,0.094311
1.5718,0.12567
1.5655,0.15693
1.5577,0.18806
1.5484,0.21904
1.5375,0.24984
1.525,0.28042
1.5111,0.31075
1.4956,0.3408
1.4787,0.37055
1.4603,0.39996
1.4404,0.429
1.4191,0.45765
1.3963,0.48588
1.3721,0.51365
1.3466,0.54094
1.3197,0.56772
1.2915,0.59397
1.2619,0.61965
1.2311,0.64475
1.1991,0.66924
1.1658,0.69309
1.1313,0.71628
1.0957,0.73878
1.059,0.76057
1.0212,0.78163
0.98231,0.80194
0.94243,0.82148
0.90158,0.84022
0.85981,0.85815
0.81714,0.87526
0.77362,0.89151
0.72929,0.90689
0.6842,0.9214
0.63838,0.93501
0.59189,0.9477
0.54477,0.95948
0.49706,0.97031
0.44881,0.9802
0.40008,0.98912
0.35089,0.99708
0.30132,1.0041
0.25139,1.0101
0.20117,1.0151
0.1507,1.0191
0.10003,1.0221
0.049209,1.024
-0.0017088,1.025
-0.052675,1.025
-0.10364,1.0239
-0.15455,1.0219
-0.20536,1.0188
-0.25602,1.0147
-0.30648,1.0096
-0.35668,1.0035
-0.40658,0.99644
-0.45612,0.98835
-0.50526,0.97928
-0.55396,0.96923
-0.60215,0.95821
-0.64979,0.94623
-0.69684,0.93331
-0.74325,0.91945
-0.78897,0.90467
-0.83395,0.88898
-0.87815,0.87239
-0.92153,0.85492
-0.96404,0.8366
-1.0056,0.81742
-1.0463,0.79742
-1.0859,0.77661
-1.1245,0.75501
-1.1621,0.73265
-1.1985,0.70953
-1.2338,0.6857
-1.2679,0.66116
-1.3008,0.63594
-1.3324,0.61007
-1.3627,0.58357
-1.3917,0.55647
-1.4194,0.52879
-1.4457,0.50056
-1.4706,0.4718
-1.494,0.44255
-1.5161,0.41284
-1.5366,0.38269
-1.5556,0.35212
-1.5731,0.32118
-1.5891,0.2899
-1.6035,0.25829
-1.6163,0.2264
-1.6276,0.19425
-1.6373,0.16188
-1.6453,0.12932
-1.6517,0.096593
-1.6565,0.063742
-1.6597,0.030795
-1.6612,-0.0022155
-1.6611,-0.035256
-1.6594,-0.068294
-1.656,-0.1013
-1.6509,-0.13423
-1.6443,-0.16707
-1.636,-0.19977
-1.626,-0.23231
-1.6145,-0.26465
-1.6013,-0.29676
-1.5866,-0.32861
-1.5702,-0.36017
-1.5523,-0.3914
-1.5329,-0.42227
-1.5119,-0.45276
-1.4893,-0.48283
-1.4653,-0.51245
-1.4399,-0.54159
-1.4129,-0.57023
-1.3846,-0.59833
-1.3548,-0.62587
-1.3237,-0.65282
-1.2912,-0.67914
-1.2575,-0.70482
-1.2224,-0.72983
-1.1861,-0.75415
-1.1486,-0.77774
-1.11,-0.80058
-1.0702,-0.82266
-1.0293,-0.84395
-0.9873,-0.86442
-0.94432,-0.88405
-0.90036,-0.90283
-0.85547,-0.92074
-0.80969,-0.93776
-0.76306,-0.95386
-0.71563,-0.96904
-0.66745,-0.98327
-0.61856,-0.99655
-0.56901,-1.0088
-0.51884,-1.0202
-0.46812,-1.0305
-0.41688,-1.0398
-0.36518,-1.0481
-0.31306,-1.0553
-0.26059,-1.0616
-0.20781,-1.0668
-0.15476,-1.0709
-0.10152,-1.074
-0.048115,-1.076
0.0053861,-1.0769
0.058935,-1.0768
0.11248,-1.0757
0.16596,-1.0734
0.21934,-1.0701
0.27255,-1.0658
0.32554,-1.0603
0.37826,-1.0539
0.43066,-1.0463
0.48269,-1.0378
0.53429,-1.0282
0.58542,-1.0176
0.63601,-1.0059
0.68603,-0.99326
0.73542,-0.97962
0.78412,-0.96499
0.83211,-0.9494
0.87931,-0.93285
0.9257,-0.91536
0.97121,-0.89695
1.0158,-0.87763
1.0594,-0.85743
1.1021,-0.83635
1.1437,-0.81443
1.1842,-0.79169
1.2235,-0.76814
1.2617,-0.7438
1.2987,-0.71871
1.3344,-0.69288
1.3689,-0.66634
1.402,-0.63911
1.4338,-0.61123
1.4642,-0.58271
1.4932,-0.55359
1.5207,-0.52389
1.5467,-0.49364
1.5713,-0.46288
1.5943,-0.43163
1.6158,-0.39992
1.6357,-0.36778
1.6539,-0.33525
1.6706,-0.30236
1.6856,-0.26913
1.699,-0.2356
1.7107,-0.20181
1.7208,-0.16779
1.7291,-0.13356
1.7358,-0.099172
1.7407,-0.06465
1.7439,-0.030029
1.7454,0.0046556
1.7452,0.03937
1.7432,0.07408
1.7395,0.10875
1.7341,0.14335
1.727,0.17784
1.7181,0.21219
1.7076,0.24636
1.6953,0.28032
1.6814,0.31404
1.6658,0.34748
1.6485,0.38061
1.6296,0.4134
1.609,0.44581
1.5869,0.47781
1.5631,0.50937
1.5378,0.54046
1.5109,0.57105
1.4825,0.6011
1.4526,0.63058
1.4213,0.65948
1.3885,0.68774
1.3543,0.71536
1.3187,0.74229
1.2818,0.76852
1.2436,0.79402
1.2041,0.81875
1.1634,0.8427
1.1215,0.86584
1.0784,0.88814
1.0343,0.90959
0.98906,0.93016
0.94281,0.94984
0.89558,0.96859
0.84742,0.9864
0.79838,1.0033
0.74849,1.0191
0.69782,1.034
0.6464,1.0479
0.5943,1.0608
0.54155,1.0726
0.48822,1.0833
0.43436,1.0931
0.38001,1.1017
0.32523,1.1093
0.27007,1.1157
0.2146,1.1211
0.15885,1.1254
0.1029,1.1285
0.046783,1.1306
-0.0094316,1.1315
-0.065693,1.1313
-0.12194,1.13
-0.17813,1.1276
-0.2342,1.124
-0.29009,1.1194
-0.34575,1.1136
-0.40112,1.1067
-0.45615,1.0988
-0.51078,1.0897
