0,0.06,0.26795,0.32795
0.0044433,0.060564,0.26682,0.32739
0.0088867,0.061697,0.26569,0.32739
0.01333,0.062839,0.26455,0.32739
0.017773,0.063989,0.2634,0.32739
0.022217,0.065146,0.26224,0.32739
0.02666,0.066312,0.26108,0.32739
0.031103,0.067485,0.2599,0.32739
0.035547,0.068666,0.25872,0.32739
0.03999,0.069854,0.25753,0.32739
0.044433,0.071049,0.25634,0.32739
0.048877,0.072252,0.25513,0.32739
0.05332,0.073463,0.25392,0.32739
0.057763,0.07468,0.25271,0.32739
0.062207,0.075904,0.25148,0.32739
0.06665,0.077135,0.25025,0.32739
0.071093,0.078373,0.24901,0.32739
0.075537,0.079618,0.24777,0.32739
0.07998,0.08087,0.24652,0.32739
0.084423,0.082128,0.24526,0.32739
0.088867,0.083392,0.24399,0.32739
0.09331,0.084663,0.24272,0.32739
0.097753,0.08594,0.24145,0.32739
0.1022,0.087223,0.24016,0.32739
0.10664,0.088512,0.23887,0.32739
0.11108,0.089807,0.23758,0.32739
0.11553,0.091108,0.23628,0.32739
0.11997,0.092415,0.23497,0.32739
0.12441,0.093727,0.23366,0.32739
0.12886,0.095045,0.23234,0.32739
0.1333,0.096369,0.23102,0.32739
0.13774,0.097697,0.22969,0.32739
0.14219,0.099031,0.22836,0.32739
0.14663,0.10037,0.22702,0.32739
0.15107,0.10171,0.22567,0.32739
0.15552,0.10306,0.22432,0.32739
0.15996,0.10442,0.22297,0.32739
0.1644,0.10577,0.22161,0.32739
0.16885,0.10714,0.22025,0.32739
0.17329,0.1085,0.21888,0.32739
0.17773,0.10988,0.21751,0.32739
0.18218,0.11125,0.21613,0.32739
0.18662,0.11263,0.21475,0.32739
0.19106,0.11402,0.21337,0.32739
0.19551,0.1154,0.21198,0.32739
0.19995,0.1168,0.21059,0.32739
0.20439,0.11819,0.20919,0.32739
0.20884,0.11959,0.2078,0.32739
0.21328,0.12099,0.20639,0.32739
0.21772,0.1224,0.20499,0.32739
