0,3.1773e-05
3.1773e-05,3.1773e-05
6.3546e-05,3.1773e-05
9.5319e-05,3.1773e-05
0.00012709,0.00015887
0.00028596,0.00015887
0.00044482,0.00015887
0.00060369,0.00015887
0.00076256,0.00079433
0.0015569,0.00079433
0.0023512,0.00079433
0.0031455,0.00079433
0.0039399,0.0039716
0.0079115,0.0039716
0.011883,0.0039716
0.015855,0.0039716
0.019826,0.019858
0.039685,0.019858
0.059543,0.019858
0.079401,0.019858
0.099259,0.091056
0.19032,0.091056
0.28137,0.091056
0.37243,0.091056
0.46348,0.12162
0.58511,0.12162
0.70673,0.12162
0.82835,0.12162
0.94998,0.13393
1.0839,0.13393
1.2178,0.13393
1.3518,0.13393
1.4857,0.12458
1.6103,0.12458
1.7349,0.12458
1.8594,0.12458
1.984,0.13445
2.1185,0.13445
2.2529,0.13445
2.3874,0.13445
2.5218,0.12556
2.6474,0.12556
2.7729,0.12556
2.8985,0.12556
3.0241,0.13533
3.1594,0.13533
3.2947,0.13533
3.43,0.13533
3.5654,0.12661
3.692,0.12661
3.8186,0.12661
3.9452,0.12661
4.0718,0.133
4.2048,0.133
4.3378,0.133
4.4708,0.133
4.6038,0.12735
4.7311,0.12735
4.8585,0.12735
4.9858,0.12735
5.1132,0.12788
5.2411,0.12788
5.369,0.12788
5.4969,0.12788
5.6247,0.12776
5.7525,0.12776
5.8803,0.12776
6.008,0.12776
6.1358,0.1248
6.2606,0.1248
6.3854,0.1248
6.5102,0.1248
6.635,0.12808
6.7631,0.12808
6.8912,0.12808
7.0192,0.12808
7.1473,0.12291
7.2702,0.12291
7.3931,0.12291
7.5161,0.12291
7.639,0.12831
7.7673,0.12831
7.8956,0.12831
8.0239,0.12831
8.1522,0.12172
8.2739,0.12172
8.3957,0.12172
8.5174,0.12172
8.6391,0.12847
8.7676,0.12847
8.8961,0.12847
9.0245,0.12847
9.153,0.12096
9.274,0.12096
9.3949,0.12096
9.5159,0.12096
9.6368,0.12857
9.7654,0.12857
9.894,0.12857
10.023,0.12857
10.151,0.12047
10.272,0.12047
10.392,0.12047
10.513,0.12047
10.633,0.12864
10.762,0.12864
10.89,0.12864
11.019,0.12864
11.148,0.12015
11.268,0.12015
11.388,0.12015
11.508,0.12015
11.628,0.12869
11.757,0.12869
11.886,0.12869
12.014,0.12869
12.143,0.11995
12.263,0.11995
12.383,0.11995
12.503,0.11995
12.623,0.12872
12.751,0.12872
12.88,0.12872
13.009,0.12872
13.138,0.11982
13.257,0.11982
13.377,0.11982
13.497,0.11982
13.617,0.12873
13.746,0.12873
13.874,0.12873
14.003,0.12873
14.132,0.11973
14.252,0.11973
14.371,0.11973
14.491,0.11973
14.611,0.12875
14.739,0.12875
14.868,0.12875
14.997,0.12875
15.126,0.11967
15.245,0.11967
15.365,0.11967
15.485,0.11967
15.604,0.12876
15.733,0.12876
15.862,0.12876
15.991,0.12876
16.119,0.11964
16.239,0.11964
16.359,0.11964
16.478,0.11964
16.598,0.12876
16.727,0.12876
16.855,0.12876
16.984,0.12876
17.113,0.11961
17.233,0.11961
17.352,0.11961
17.472,0.11961
17.591,0.12876
17.72,0.12876
17.849,0.12876
17.978,0.12876
18.107,0.1196
18.226,0.1196
18.346,0.1196
18.465,0.1196
18.585,0.12877
18.714,0.12877
18.842,0.12877
18.971,0.12877
19.1,0.11959
19.22,0.11959
19.339,0.11959
19.459,0.11959
19.578,0.072708
19.651,0.072708
19.724,0.072708
19.796,0.072708
