0,0,0,0
0.0044433,0,0,0
0.0088867,0,0,0
0.01333,0,0,0
0.017773,0,0,0
0.022217,0,0,0
0.02666,0,0,0
0.031103,0,0,0
0.035547,0,0,0
0.03999,0,0,0
0.044433,0,0,0
0.048877,0,0,0
0.05332,0,0,0
0.057763,0,0,0
0.062207,0,0,0
0.06665,0,0,0
0.071093,0,0,0
0.075537,0,0,0
0.07998,0,0,0
0.084423,0,0,0
0.088867,0,0,0
0.09331,0,0,0
0.097753,0,0,0
0.1022,0,0,0
0.10664,0,0,0
0.11108,0,0,0
0.11553,0,0,0
0.11997,0,0,0
0.12441,0,0,0
0.12886,0,0,0
0.1333,0,0,0
0.13774,0,0,0
0.14219,0,0,0
0.14663,0,0,0
0.15107,0,0,0
0.15552,0,0,0
0.15996,0,0,0
0.1644,0,0,0
0.16885,0,0,0
0.17329,0,0,0
0.17773,0,0,0
0.18218,0,0,0
0.18662,0,0,0
0.19106,0,0,0
0.19551,0,0,0
0.19995,0,0,0
0.20439,0,0,0
0.20884,0,0,0
0.21328,0,0,0
0.21772,0,0,0
0.22217,0,0,0
0.22661,0,0,0
0.23105,0,0,0
0.2355,0,0,0
0.23994,0,0,0
0.24438,0,0,0
0.24883,0,0,0
0.25327,0,0,0
0.25771,0,0,0
0.26216,0,0,0
0.2666,0,0,0
0.27104,0,0,0
0.27549,0,0,0
0.27993,0,0,0
0.28437,0,0,0
0.28882,0,0,0
0.29326,0,0,0
0.2977,0,0,0
0.30215,0,0,0
0.30659,0,0,0
0.31103,0,0,0
0.31548,0,0,0
0.31992,0,0,0
0.32436,0,0,0
0.32881,0,0,0
0.33325,0,0,0
0.33769,0,0,0
0.34214,0,0,0
0.34658,0,0,0
0.35102,0,0,0
0.35547,0,0,0
0.35991,0,0,0
0.36435,0,0,0
0.3688,0,0,0
0.37324,0,0,0
0.37768,0,0,0
0.38213,0,0,0
0.38657,0,0,0
0.39101,0,0,0
0.39546,0,0,0
0.3999,0,0,0
0.40434,0,0,0
0.40879,0,0,0
0.41323,0,0,0
0.41767,0,0,0
0.42212,0,0,0
0.42656,0,0,0
0.431,0,0,0
0.43545,0,0,0
0.43989,0,0,0
0.44433,0,0,0
0.44878,0,0,0
0.45322,0,0,0
0.45766,0,0,0
0.46211,0,0,0
0.46655,0,0,0
0.47099,0,0,0
0.47544,0,0,0
0.47988,0,0,0
0.48432,0,0,0
0.48877,0,0,0
0.49321,0,0,0
0.49765,0,0,0
0.5021,0,0,0
0.50654,0,0,0
0.51098,0,0,0
0.51543,0,0,0
0.51987,0,0,0
0.52431,0,0,0
0.52876,0,0,0
0.5332,0,0,0
0.53764,0,0,0
0.54209,0,0,0
0.54653,0,0,0
0.55097,0,0,0
0.55542,0,0,0
0.55986,0,0,0
0.5643,0,0,0
0.56875,0,0,0
0.57319,0,0,0
0.57763,0,0,0
0.58208,0,0,0
0.58652,0,0,0
0.59096,0,0,0
0.59541,0,0,0
0.59985,0,0,0
