0.200020 1.000000 0.015811 1.581139
0.200024 1.000000 0.017393 1.581139
0.200028 1.000000 0.018974 1.581139
0.200033 1.000000 0.020555 1.581139
0.200039 1.000000 0.022136 1.581139
0.200044 1.000000 0.023717 1.581139
0.200051 1.000000 0.025298 1.581139
0.200057 1.000000 0.026879 1.581139
0.200064 1.000000 0.028460 1.581139
0.200071 1.000000 0.030042 1.581139
0.200079 1.000000 0.031623 1.581139
0.200087 1.000000 0.033204 1.581139
0.200096 1.000000 0.034785 1.581139
0.200105 1.000000 0.036366 1.581139
0.200114 1.000000 0.037947 1.581139
0.200124 1.000000 0.039528 1.581139
0.200134 1.000000 0.041110 1.581139
0.200144 1.000000 0.042691 1.581139
0.200155 1.000000 0.044272 1.581139
0.200166 1.000000 0.045853 1.581139
0.200178 1.000000 0.047434 1.581139
0.200190 1.000000 0.049015 1.581139
0.200202 1.000000 0.050596 1.581139
0.200215 1.000000 0.052178 1.581139
0.200229 1.000000 0.053759 1.581139
0.200242 1.000000 0.055340 1.581139
0.200256 1.000000 0.056921 1.581139
0.200271 1.000000 0.058502 1.581139
0.200286 1.000000 0.060083 1.581139
0.200301 1.000000 0.061664 1.581139
0.200316 1.000000 0.063246 1.581139
0.200333 1.000000 0.064827 1.581139
0.200349 1.000000 0.066408 1.581139
0.200366 1.000000 0.067989 1.581139
0.200383 1.000000 0.069570 1.581139
0.200401 1.000000 0.071151 1.581139
0.200419 1.000000 0.072732 1.581139
0.200437 1.000000 0.074314 1.581139
0.200456 1.000000 0.075895 1.581139
0.200475 1.000000 0.077476 1.581139
0.200495 1.000000 0.079057 1.581139
0.200515 1.000000 0.080638 1.581139
0.200535 1.000000 0.082219 1.581139
0.200556 1.000000 0.083800 1.581139
0.200578 1.000000 0.085381 1.581139
0.200599 1.000000 0.086963 1.581139
0.200621 1.000000 0.088544 1.581139
0.200644 1.000000 0.090125 1.581139
0.200667 1.000000 0.091706 1.581139
0.200690 1.000000 0.093287 1.581139
0.200714 1.000000 0.094868 1.581139
0.200738 1.000000 0.096449 1.581139
0.200762 1.000000 0.098031 1.581139
0.200787 1.000000 0.099612 1.581139
0.200812 1.000000 0.101193 1.581139
0.200838 1.000000 0.102774 1.581139
0.200864 1.000000 0.104355 1.581139
0.200890 1.000000 0.105936 1.581139
0.200917 1.000000 0.107517 1.581139
0.200945 1.000000 0.109099 1.581139
0.200972 1.000000 0.110680 1.581139
0.201001 1.000000 0.112261 1.581139
0.201029 1.000000 0.113842 1.581139
0.201058 1.000000 0.115423 1.581139
0.201087 1.000000 0.117004 1.581139
0.201117 1.000000 0.118585 1.581139
0.201147 1.000000 0.120167 1.581139
0.201178 1.000000 0.121748 1.581139
0.201209 1.000000 0.123329 1.581139
0.201240 1.000000 0.124910 1.581139
0.201272 1.000000 0.126491 1.581139
0.201304 1.000000 0.128072 1.581139
0.201337 1.000000 0.129653 1.581139
0.201370 1.000000 0.131235 1.581139
0.201403 1.000000 0.132816 1.581139
0.201437 1.000000 0.134397 1.581139
0.201471 1.000000 0.135978 1.581139
0.201506 1.000000 0.137559 1.581139
0.201541 1.000000 0.139140 1.581139
0.201577 1.000000 0.140721 1.581139
0.201612 1.000000 0.142302 1.581139
0.201649 1.000000 0.143884 1.581139
0.201686 1.000000 0.145465 1.581139
0.201723 1.000000 0.147046 1.581139
0.201760 1.000000 0.148627 1.581139
0.201798 1.000000 0.150208 1.581139
0.201837 1.000000 0.151789 1.581139
0.201875 1.000000 0.153370 1.581139
0.201915 1.000000 0.154952 1.581139
0.201954 1.000000 0.156533 1.581139
0.201994 1.000000 0.158114 1.581139
0.202035 1.000000 0.159695 1.581139
0.202076 1.000000 0.161276 1.581139
0.202117 1.000000 0.162857 1.581139
0.202159 1.000000 0.164438 1.581139
0.202201 1.000000 0.166020 1.581139
0.202244 1.000000 0.167601 1.581139
0.202287 1.000000 0.169182 1.581139
0.202330 1.000000 0.170763 1.581139
0.202374 1.000000 0.172344 1.581139
0.202418 1.000000 0.173925 1.581139
0.202463 1.000000 0.175506 1.581139
0.202508 1.000000 0.177088 1.581139
0.202554 1.000000 0.178669 1.581139
0.202600 1.000000 0.180250 1.581139
0.202646 1.000000 0.181831 1.581139
0.202693 1.000000 0.183412 1.581139
0.202740 1.000000 0.184993 1.581139
0.202788 1.000000 0.186574 1.581139
0.202836 1.000000 0.188156 1.581139
0.202884 1.000000 0.189737 1.581139
0.202933 1.000000 0.191318 1.581139
0.202983 1.000000 0.192899 1.581139
0.203033 1.000000 0.194480 1.581139
0.203083 1.000000 0.196061 1.581139
0.203134 1.000000 0.197642 1.581139
0.203185 1.000000 0.199223 1.581139
0.203236 1.000000 0.200805 1.581139
0.203288 1.000000 0.202386 1.581139
0.203341 1.000000 0.203967 1.581139
0.203394 1.000000 0.205548 1.581139
0.203447 1.000000 0.207129 1.581139
0.203501 1.000000 0.208710 1.581139
0.203555 1.000000 0.210291 1.581139
0.203609 1.000000 0.211873 1.581139
0.203665 1.000000 0.213454 1.581139
0.203720 1.000000 0.215035 1.581139
0.203776 1.000000 0.216616 1.581139
0.203832 1.000000 0.218197 1.581139
0.203889 1.000000 0.219778 1.581139
0.203946 1.000000 0.221359 1.581139
0.204004 1.000000 0.222941 1.581139
0.204062 1.000000 0.224522 1.581139
0.204121 1.000000 0.226103 1.581139
0.204180 1.000000 0.227684 1.581139
0.204239 1.000000 0.229265 1.581139
0.204299 1.000000 0.230846 1.581139
0.204360 1.000000 0.232427 1.581139
0.204420 1.000000 0.234009 1.581139
0.204482 1.000000 0.235590 1.581139
0.204543 1.000000 0.237171 1.581139
0.204606 1.000000 0.238752 1.581139
0.204668 1.000000 0.240333 1.581139
0.204731 1.000000 0.241914 1.581139
0.204795 1.000000 0.243495 1.581139
0.204859 1.000000 0.245077 1.581139
0.204923 1.000000 0.246658 1.581139
0.204988 1.000000 0.248239 1.581139
0.205053 1.000000 0.249820 1.581139
0.205119 1.000000 0.251401 1.581139
0.205185 1.000000 0.252982 1.581139
0.205252 1.000000 0.254563 1.581139
0.205319 1.000000 0.256144 1.581139
0.205387 1.000000 0.257726 1.581139
0.205455 1.000000 0.259307 1.581139
0.205523 1.000000 0.260888 1.581139
0.205592 1.000000 0.262469 1.581139
0.205662 1.000000 0.264050 1.581139
0.205732 1.000000 0.265631 1.581139
0.205802 1.000000 0.267212 1.581139
0.205873 1.000000 0.268794 1.581139
0.205944 1.000000 0.270375 1.581139
0.206016 1.000000 0.271956 1.581139
0.206089 1.000000 0.273537 1.581139
0.206161 1.000000 0.275118 1.581139
0.206235 1.000000 0.276699 1.581139
0.206308 1.000000 0.278280 1.581139
0.206382 1.000000 0.279862 1.581139
0.206457 1.000000 0.281443 1.581139
0.206532 1.000000 0.283024 1.581139
0.206608 1.000000 0.284605 1.581139
0.206684 1.000000 0.286186 1.581139
0.206760 1.000000 0.287767 1.581139
0.206837 1.000000 0.289348 1.581139
0.206915 1.000000 0.290930 1.581139
0.206993 1.000000 0.292511 1.581139
0.207071 1.000000 0.294092 1.581139
0.207150 1.000000 0.295673 1.581139
0.207229 1.000000 0.297254 1.581139
0.207309 1.000000 0.298835 1.581139
0.207390 1.000000 0.300416 1.581139
0.207471 1.000000 0.301998 1.581139
0.207552 1.000000 0.303579 1.581139
0.207634 1.000000 0.305160 1.581139
0.207716 1.000000 0.306741 1.581139
0.207799 1.000000 0.308322 1.581139
0.207882 1.000000 0.309903 1.581139
0.207966 1.000000 0.311484 1.581139
0.208050 1.000000 0.313065 1.581139
0.208135 1.000000 0.314647 1.581139
0.208220 1.000000 0.316228 1.581139
0.208306 1.000000 0.317809 1.581139
0.208392 1.000000 0.319390 1.581139
0.208479 1.000000 0.320971 1.581139
0.208567 1.000000 0.322552 1.581139
0.208654 1.000000 0.324133 1.581139
0.208743 1.000000 0.325715 1.581139
0.208831 1.000000 0.327296 1.581139
0.208921 1.000000 0.328877 1.581139
0.209010 1.000000 0.330458 1.581139
0.209101 1.000000 0.332039 1.581139
0.209192 1.000000 0.333620 1.581139
0.209283 1.000000 0.335201 1.581139
0.209375 1.000000 0.336783 1.581139
0.209467 1.000000 0.338364 1.581139
0.209560 1.000000 0.339945 1.581139
0.209653 1.000000 0.341526 1.581139
0.209747 1.000000 0.343107 1.581139
0.209842 1.000000 0.344688 1.581139
0.209937 1.000000 0.346269 1.581139
0.210032 1.000000 0.347851 1.581139
0.210128 1.000000 0.349432 1.581139
0.210225 1.000000 0.351013 1.581139
0.210322 1.000000 0.352594 1.581139
0.210419 1.000000 0.354175 1.581139
0.210517 1.000000 0.355756 1.581139
0.210616 1.000000 0.357337 1.581139
0.210715 1.000000 0.358919 1.581139
0.210815 1.000000 0.360500 1.581139
0.210915 1.000000 0.362081 1.581139
0.211015 1.000000 0.363662 1.581139
0.211117 1.000000 0.365243 1.581139
0.211218 1.000000 0.366824 1.581139
0.211321 1.000000 0.368405 1.581139
0.211424 1.000000 0.369986 1.581139
0.211527 1.000000 0.371568 1.581139
0.211631 1.000000 0.373149 1.581139
0.211736 1.000000 0.374730 1.581139
0.211841 1.000000 0.376311 1.581139
0.211946 1.000000 0.377892 1.581139
0.212052 1.000000 0.379473 1.581139
0.212159 1.000000 0.381054 1.581139
0.212266 1.000000 0.382636 1.581139
0.212374 1.000000 0.384217 1.581139
0.212482 1.000000 0.385798 1.581139
0.212591 1.000000 0.387379 1.581139
0.212701 1.000000 0.388960 1.581139
0.212811 1.000000 0.390541 1.581139
0.212921 1.000000 0.392122 1.581139
0.213032 1.000000 0.393704 1.581139
0.213144 1.000000 0.395285 1.581139
0.213256 1.000000 0.396866 1.581139
0.213369 1.000000 0.398447 1.581139
0.213482 1.000000 0.400028 1.581139
0.213596 1.000000 0.401609 1.581139
0.213711 1.000000 0.403190 1.581139
0.213826 1.000000 0.404772 1.581139
0.213942 1.000000 0.406353 1.581139
0.214058 1.000000 0.407934 1.581139
0.214175 1.000000 0.409515 1.581139
0.214292 1.000000 0.411096 1.581139
0.214410 1.000000 0.412677 1.581139
0.214529 1.000000 0.414258 1.581139
0.214648 1.000000 0.415840 1.581139
0.214767 1.000000 0.417421 1.581139
0.214888 1.000000 0.419002 1.581139
0.215009 1.000000 0.420583 1.581139
0.215130 1.000000 0.422164 1.581139
0.215252 1.000000 0.423745 1.581139
0.215375 1.000000 0.425326 1.581139
0.215498 1.000000 0.426907 1.581139
0.215622 1.000000 0.428489 1.581139
0.215746 1.000000 0.430070 1.581139
0.215872 1.000000 0.431651 1.581139
0.215997 1.000000 0.433232 1.581139
0.216123 1.000000 0.434813 1.581139
0.216250 1.000000 0.436394 1.581139
0.216378 1.000000 0.437975 1.581139
0.216506 1.000000 0.439557 1.581139
0.216635 1.000000 0.441138 1.581139
0.216764 1.000000 0.442719 1.581139
0.216894 1.000000 0.444300 1.581139
0.217024 1.000000 0.445881 1.581139
0.217156 1.000000 0.447462 1.581139
0.217287 1.000000 0.449043 1.581139
0.217420 1.000000 0.450625 1.581139
0.217553 1.000000 0.452206 1.581139
0.217687 1.000000 0.453787 1.581139
0.217821 1.000000 0.455368 1.581139
0.217956 1.000000 0.456949 1.581139
0.218091 1.000000 0.458530 1.581139
0.218228 1.000000 0.460111 1.581139
0.218364 1.000000 0.461693 1.581139
0.218502 1.000000 0.463274 1.581139
0.218640 1.000000 0.464855 1.581139
0.218779 1.000000 0.466436 1.581139
0.218918 1.000000 0.468017 1.581139
0.219058 1.000000 0.469598 1.581139
0.219199 1.000000 0.471179 1.581139
0.219340 1.000000 0.472761 1.581139
0.219482 1.000000 0.474342 1.581139
0.219625 1.000000 0.475923 1.581139
0.219768 1.000000 0.477504 1.581139
0.219912 1.000000 0.479085 1.581139
0.220057 1.000000 0.480666 1.581139
0.220202 1.000000 0.482247 1.581139
0.220348 1.000000 0.483828 1.581139
0.220495 1.000000 0.485410 1.581139
0.220642 1.000000 0.486991 1.581139
0.220790 1.000000 0.488572 1.581139
0.220939 1.000000 0.490153 1.581139
0.221088 1.000000 0.491734 1.581139
0.221238 1.000000 0.493315 1.581139
0.221389 1.000000 0.494896 1.581139
0.221540 1.000000 0.496478 1.581139
0.221692 1.000000 0.498059 1.581139
0.221845 1.000000 0.499640 1.581139
0.221999 1.000000 0.501221 1.581139
0.222153 1.000000 0.502802 1.581139
0.222308 1.000000 0.504383 1.581139
0.222463 1.000000 0.505964 1.581139
0.222620 1.000000 0.507546 1.581139
0.222776 1.000000 0.509127 1.581139
0.222934 1.000000 0.510708 1.581139
0.223093 1.000000 0.512289 1.581139
0.223252 1.000000 0.513870 1.581139
0.223411 1.000000 0.515451 1.581139
0.223572 1.000000 0.517032 1.581139
0.223733 1.000000 0.518614 1.581139
0.223895 1.000000 0.520195 1.581139
0.224058 1.000000 0.521776 1.581139
0.224221 1.000000 0.523357 1.581139
0.224386 1.000000 0.524938 1.581139
0.224550 1.000000 0.526519 1.581139
0.224716 1.000000 0.528100 1.581139
0.224882 1.000000 0.529682 1.581139
0.225050 1.000000 0.531263 1.581139
0.225217 1.000000 0.532844 1.581139
0.225386 1.000000 0.534425 1.581139
0.225555 1.000000 0.536006 1.581139
0.225725 1.000000 0.537587 1.581139
0.225896 1.000000 0.539168 1.581139
0.226068 1.000000 0.540749 1.581139
0.226240 1.000000 0.542331 1.581139
0.226413 1.000000 0.543912 1.581139
0.226587 1.000000 0.545493 1.581139
0.226762 1.000000 0.547074 1.581139
0.226937 1.000000 0.548655 1.581139
0.227114 1.000000 0.550236 1.581139
0.227291 1.000000 0.551817 1.581139
0.227468 1.000000 0.553399 1.581139
0.227647 1.000000 0.554980 1.581139
0.227826 1.000000 0.556561 1.581139
0.228006 1.000000 0.558142 1.581139
0.228187 1.000000 0.559723 1.581139
0.228369 1.000000 0.561304 1.581139
0.228552 1.000000 0.562885 1.581139
0.228735 1.000000 0.564467 1.581139
0.228919 1.000000 0.566048 1.581139
0.229104 1.000000 0.567629 1.581139
0.229290 1.000000 0.569210 1.581139
0.229476 1.000000 0.570791 1.581139
0.229664 1.000000 0.572372 1.581139
0.229852 1.000000 0.573953 1.581139
0.230041 1.000000 0.575535 1.581139
0.230231 1.000000 0.577116 1.581139
